price,id,name,stats,description,dna,genesis,Species,Rarity Class,Head,Face,Skin,Eyes,Mouth,Earrings,Headgear,Body,Legs,LegAccessories,Background,Perk 1,Perk 2,collectionName,gameName,level,character_tokens,health,shield,talent_points_available,talent_points_total,earn_rate,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
2.12,12546,Genesis Space Ape #12546,https://metadata.verko.io/dynamic/1/12546,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000c06100000490d3108,True,Genesis Space Ape,Bronze,Default,None,Red,Closed,Discomfort,None,None,Tactical Vest Brown,Company Pants Black,Titan Bags Brown,Desert,Nano Meds,Stonewall,Genesis Space Ape,Cantina Royale,1,18,2600,1350,0,0,1.0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.3,4814,Genesis Space Ape #4814,https://metadata.verko.io/dynamic/1/4814,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200000d2b040d4332171c0a,True,Genesis Space Ape,Gold,Default,None,Robot,Space Goggles Black,Bored Dagger,Gold Double Hoop,Beanie Brown,Large Vest Red,Pilot Pants Orange,Quad Grenades 2 Black,Golden,Black Widow,Cold Blooded,Genesis Space Ape,Cantina Royale,7,1475,3489,1867,5,5,1.6,0,0,0,0,1,0,11,0,0,0,10,0,0,2,1,0,0,0,0,0,0
6.43,14231,Genesis Space Ape #14231,https://metadata.verko.io/dynamic/1/14231,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000c011a0000361b0108,True,Genesis Space Ape,Bronze,Default,None,Red,Angry,Phoneme Vuh,None,None,T Shirt Black,Pilot Pants Brown,Ammo Belt,Desert,Elemental Weapons Proficiency,Stonewall,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3.2,8749,Genesis Space Ape #8749,https://metadata.verko.io/dynamic/1/8749,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000417190e37350f3109,True,Genesis Space Ape,Silver,Default,None,Cream,Sleepy,Phoneme Oh,Silver Double Stud,Combat Helmet White,Large Vest Blue,Company Pants Green,Titan Bags Brown,Artic,Overachiever,Scavenger,Genesis Space Ape,Cantina Royale,2,9,2754,1427,0,0,1.08,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
5.7,1834,Genesis Space Ape #1834,https://metadata.verko.io/dynamic/1/1834,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00030000192b1a114f6618110b,True,Genesis Space Ape,Epic,Default,None,Emerald,Space Goggles Black,Phoneme Vuh,OG Tag,Headband Red,Pilot Armor Blue,Pilot Pants White,Dual Grenades 2 Blue,Outworld,Cold Blooded,Stonewall,Genesis Space Ape,Cantina Royale,8,327,3799,2092,10,10,1.74,0,0,0,10,1,2,0,0,0,2,12,1,1,1,0,0,0,0,0,0,0
3.38,4881,Genesis Space Ape #4881,https://metadata.verko.io/dynamic/1/4881,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00020000121c170d516417040a,True,Genesis Space Ape,Gold,Default,None,Zombie,Blindfold Red,Phoneme Ooo,Gold Double Hoop,Headband White,Pilot Armor Orange,Pilot Pants Orange,Company Bags Blue,Golden,Overshield,Scavenger,Genesis Space Ape,Cantina Royale,7,0,3489,1867,5,5,1.6,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
4.2,12811,Genesis Space Ape #12811,https://metadata.verko.io/dynamic/1/12811,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00000000041700000002090308,True,Genesis Space Ape,Bronze,Default,None,Cream,Sleepy,Bored,None,None,Bandolier,Tactical Pants Blue,Company Bags Green,Desert,Automatic Weapons Proficiency,Stonewall,Genesis Space Ape,Cantina Royale,3,152,2731,1417,0,0,1.17,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
1.5,11548,Genesis Space Ape #11548,https://metadata.verko.io/dynamic/1/11548,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000000000506160000400d0608,True,Genesis Space Ape,Bronze,Default,None,Dark Brown,Closed,Jovial,None,None,Tank Shirt Brown,Company Pants Black,Company Bags Black,Desert,Cool Moves,Galvanized,Genesis Space Ape,Cantina Royale,5,492,2951,1531,0,0,1.37,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0
10.0,6521,Genesis Space Ape #6521,https://metadata.verko.io/dynamic/1/6521,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000000f12002477242109,True,Genesis Space Ape,Silver,Default,None,Black,Eyepatch,Grin,None,Army Hat Black,Mercenary Armor Green,Mercenary Pants Green,Pilot Bags Green,Artic,Brawler,Scatter Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0
7.5,3508,Genesis Space Ape #3508,https://metadata.verko.io/dynamic/1/3508,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0002000011290404502f1a370a,True,Genesis Space Ape,Gold,Default,None,White,Space Goggles Red,Bored Dagger,Gold Hoop,Headband Black,Leather Vest Red,Pilot Pants Green,Waistband Blue,Golden,Cold Blooded,Stonewall,Genesis Space Ape,Cantina Royale,5,328,3178,1700,0,0,1.37,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
4.0,14345,Genesis Space Ape #14345,https://metadata.verko.io/dynamic/1/14345,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000000191d00004f060408,True,Genesis Space Ape,Bronze,Default,None,Black,Wide Eyed,Small Grin,None,None,Company Armor Black,Tactical Pants Black,Company Bags Blue,Desert,Scatter Weapons Proficiency,Resilience,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0
2.95,4554,Genesis Space Ape #4554,https://metadata.verko.io/dynamic/1/4554,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200000425000f32321e0f0a,True,Genesis Space Ape,Gold,Default,None,Cream,Holographic Yellow,Bored,Gold Double Stud,Cowboy Hat White,Large Vest Red,Rogue Pants Orange,Dual Grenades 1 Orange,Golden,Hodler,Resilience,Genesis Space Ape,Cantina Royale,7,3169,3489,1867,5,5,1.6,0,10,0,0,0,0,0,1,0,12,0,0,0,2,0,0,0,0,0,0,0
10.7,1749,Genesis Space Ape #1749,https://metadata.verko.io/dynamic/1/1749,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00030000191c17083271101d0b,True,Genesis Space Ape,Epic,Default,None,Emerald,Blindfold Red,Phoneme Ooo,Silver Double Helix,Cowboy Hat White,Rogue Armor Orange,Company Pants Red,Mortars Green,Outworld,Scatter Weapons Proficiency,Brawler,Genesis Space Ape,Cantina Royale,1,0,2900,1600,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0
5.4,7036,Genesis Space Ape #7036,https://metadata.verko.io/dynamic/1/7036,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000020d180043790a3409,True,Genesis Space Ape,Silver,Default,None,Brown,Cyborg Blue,Phoneme L,None,Beanie Brown,Mercenary Armor Red,Tactical Pants Red,Titan Bags Red,Artic,Cool Moves,Stonewall,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
6.0,966,Genesis Space Ape #966,https://metadata.verko.io/dynamic/1/966,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0003000018011a02007a211e0b,True,Genesis Space Ape,Epic,Default,None,Citrine,Angry,Phoneme Vuh,Gold Cross,None,Mercenary Armor Mk.2 Orange,Rogue Pants Black,Mortars Black,Outworld,Cool Moves,Explosive Weapons Proficiency,Genesis Space Ape,Cantina Royale,5,186,3291,1812,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0
6.0,1710,Genesis Space Ape #1710,https://metadata.verko.io/dynamic/1/1710,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000300000e0f1100527a20050b,True,Genesis Space Ape,Epic,Default,None,Solid Gold,Eyepatch,Dumbfounded,None,Headband Brown,Mercenary Armor Mk.2 Orange,Rogue Pants Green,Company Bags Brown,Outworld,Scatter Weapons Proficiency,Precision Weapons Proficiency,Genesis Space Ape,Cantina Royale,8,2634,3799,2092,10,10,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0
49.0,72,Genesis Space Ape #72,https://metadata.verko.io/dynamic/1/72,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000400001e06000b005f19080c,True,Genesis Space Ape,Legendary,Default,None,Radioactive,Closed,Bored,Gold Triple Helix,None,Titan Armor Mk.2 Red,Pilot Pants Blue,Dagger Holster Black,Neon,Automatic Weapons Proficiency,Precision Weapons Proficiency,Genesis Space Ape,Cantina Royale,6,933,3563,2072,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
4.27,2938,Genesis Space Ape #2938,https://metadata.verko.io/dynamic/1/2938,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0002000008241b0d476913050a,True,Genesis Space Ape,Gold,Default,None,Golden Brown,Holographic Red,Phoneme Wah,Gold Double Hoop,Pilot Cap Black,Pilot Armor Black,Titan Pants Green,Company Bags Brown,Golden,Overshield,Stonewall,Genesis Space Ape,Cantina Royale,3,17,2941,1573,0,0,1.17,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,5062,Genesis Space Ape #5062,https://metadata.verko.io/dynamic/1/5062,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0002000014060b0623690d0b0a,True,Genesis Space Ape,Gold,Default,None,Hyena,Closed,Unshaven Dagger,Gold Stud,Army Hat Green,Pilot Armor Black,Company Pants Black,Dual Dagger Holster Black,Golden,Explosive Weapons Proficiency,Nano Meds,Genesis Space Ape,Cantina Royale,1,0,2800,1500,0,0,1.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
2.5,7239,Genesis Space Ape #7239,https://metadata.verko.io/dynamic/1/7239,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000081f16003a360d2e09,True,Genesis Space Ape,Silver,Default,None,Golden Brown,Blindfold Brown,Jovial,None,Fawks Hawk White,T Shirt Black,Company Pants Black,Tech Belt Red,Artic,Galvanized,Perseverance,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0
4.99,2480,Genesis Space Ape #2480,https://metadata.verko.io/dynamic/1/2480,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000300001f0a101157540e010b,True,Genesis Space Ape,Epic,Default,None,Ruby,Cyborg Full,Discomfort,OG Tag,Space Helmet Green,Company Armor Mk.2 Blue,Company Pants Orange,Ammo Belt,Outworld,Perseverance,Overachiever,Genesis Space Ape,Cantina Royale,8,3181,3799,2092,10,10,1.74,12,0,0,0,0,0,0,0,3,0,0,11,0,0,0,1,0,0,0,0,0
1.66,8534,Genesis Space Ape #8534,https://metadata.verko.io/dynamic/1/8534,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000b061a082831093309,True,Genesis Space Ape,Silver,Default,None,Pink,Closed,Phoneme Vuh,Silver Double Helix,Cap Brown,Large Vest Orange,Tactical Pants Blue,Titan Bags Blue,Artic,Grounded,Automatic Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,18,2700,1400,0,0,1.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
7.0,2717,Genesis Space Ape #2717,https://metadata.verko.io/dynamic/1/2717,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00020000230118082602122f0a,True,Genesis Space Ape,Gold,Default,None,ShinySilver,Angry,Phoneme L,Silver Double Helix,Army Hat Blue,Bandolier,Titan Pants Red,Tech Belt Blue,Golden,Overachiever,Perseverance,Genesis Space Ape,Cantina Royale,6,1273,3325,1779,0,0,1.48,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
4.75,7011,Genesis Space Ape #7011,https://metadata.verko.io/dynamic/1/7011,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100001a1c1a05274a0e1109,True,Genesis Space Ape,Silver,Default,None,Frost,Blindfold Red,Phoneme Vuh,Silver Stud,Cap Green,Tactical Vest Orange,Company Pants Orange,Dual Grenades 2 Blue,Artic,Scavenger,Nano Meds,Genesis Space Ape,Cantina Royale,1,1,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
7.5,7482,Genesis Space Ape #7482,https://metadata.verko.io/dynamic/1/7482,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000041c090e4630210109,True,Genesis Space Ape,Silver,Default,None,Cream,Blindfold Red,Unshaven,Silver Double Stud,Pilot Cap Brown,Leather Vest Green,Rogue Pants Black,Ammo Belt,Artic,Scavenger,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
3.4,3988,Genesis Space Ape #3988,https://metadata.verko.io/dynamic/1/3988,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00020000091509084e7513070a,True,Genesis Space Ape,Gold,Default,None,Gray,Sad,Unshaven,Silver Double Helix,Round Helmet Black,Mercenary Armor Orange,Titan Pants Green,Dagger Holster Green,Golden,Explosive Weapons Proficiency,Grounded,Genesis Space Ape,Cantina Royale,3,16,2941,1573,0,0,1.17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
30.0,737,Genesis Space Ape #737,https://metadata.verko.io/dynamic/1/737,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000400001e0f160f4b6a15310c,True,Genesis Space Ape,Legendary,Default,None,Radioactive,Eyepatch,Jovial,Gold Double Stud,Round Helmet Red,Pilot Armor Mk.2 Orange,Titan Pants Orange,Titan Bags Brown,Neon,Brawler,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,3000,1750,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
3.5,8497,Genesis Space Ape #8497,https://metadata.verko.io/dynamic/1/8497,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000005191a105345213409,True,Genesis Space Ape,Silver,Default,None,Dark Brown,Wide Eyed,Phoneme Vuh,Ear Tag,Headband Green,Hoodie Green,Rogue Pants Black,Titan Bags Red,Artic,Adrenaline Rush,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,3,65,2836,1469,0,0,1.17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7.0,1209,Genesis Space Ape #1209,https://metadata.verko.io/dynamic/1/1209,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0003000012151c0f585015200b,True,Genesis Space Ape,Epic,Default,None,Zombie,Sad,Rage,Gold Double Stud,Space Helmet Black,Company Armor Orange,Titan Pants Orange,Mortars Red,Outworld,Adrenaline Rush,Grounded,Genesis Space Ape,Cantina Royale,1,0,2900,1600,0,0,1.0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,9267,Genesis Space Ape #9267,https://metadata.verko.io/dynamic/1/9267,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000002b090e5339111309,True,Genesis Space Ape,Silver,Default,None,Black,Space Goggles Black,Unshaven,Silver Double Stud,Headband Green,T Shirt Green,Company Pants Yellow,Dual Grenades 2 Orange,Artic,Perseverance,Precision Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0
2.08,9464,Genesis Space Ape #9464,https://metadata.verko.io/dynamic/1/9464,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000230612032b64063109,True,Genesis Space Ape,Silver,Default,None,ShinySilver,Closed,Grin,Silver Hoop,Captain Hat White,Pilot Armor Orange,Tactical Pants Black,Titan Bags Brown,Artic,Grounded,Resilience,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
4.9,8088,Genesis Space Ape #8088,https://metadata.verko.io/dynamic/1/8088,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100001d0117012568210e09,True,Genesis Space Ape,Silver,Default,None,Oil,Angry,Phoneme Ooo,Silver Cross,Army Hat Brown,Pilot Armor Brown,Rogue Pants Black,Dual Grenades 1 Green,Artic,Stonewall,Brawler,Genesis Space Ape,Cantina Royale,3,9,2836,1469,0,0,1.17,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2.9,9341,Genesis Space Ape #9341,https://metadata.verko.io/dynamic/1/9341,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000002b19102735070709,True,Genesis Space Ape,Silver,Default,None,Black,Space Goggles Black,Phoneme Oh,Ear Tag,Cap Green,Large Vest Blue,Tactical Pants Brown,Dagger Holster Green,Artic,Automatic Weapons Proficiency,Nano Meds,Genesis Space Ape,Cantina Royale,4,209,2940,1523,0,0,1.27,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
2.9,9486,Genesis Space Ape #9486,https://metadata.verko.io/dynamic/1/9486,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000219120c28411e2409,True,Genesis Space Ape,Silver,Default,None,Brown,Wide Eyed,Grin,Silver Double Hoop,Cap Brown,Tank Shirt Red,Rogue Pants Orange,Pilot Bags Blue,Artic,Precision Weapons Proficiency,Escape Artist,Genesis Space Ape,Cantina Royale,4,442,2940,1523,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0
2.76,3179,Genesis Space Ape #3179,https://metadata.verko.io/dynamic/1/3179,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200001419000025720b120a,True,Genesis Space Ape,Gold,Default,None,Hyena,Wide Eyed,Bored,None,Army Hat Brown,Rogue Armor Blue,Tactical Pants Green,Dual Grenades 2 Green,Golden,Escape Artist,Cool Moves,Genesis Space Ape,Cantina Royale,2,17,2856,1528,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0
